"age","year","unit","season","area","iter","data"
12,2023,"1","1","unique","1",0.0377465692153753
1,2024,"1","1","unique","1",3.13760452638633e-05
2,2024,"1","1","unique","1",0.000441526792841354
3,2024,"1","1","unique","1",0.00114851842959956
4,2024,"1","1","unique","1",0.0425131410671001
5,2024,"1","1","unique","1",0.00611790705850559
6,2024,"1","1","unique","1",0.0236341693294049
7,2024,"1","1","unique","1",0.0599449674917968
8,2024,"1","1","unique","1",0.050293326045745
9,2024,"1","1","unique","1",0.04180372728628
10,2024,"1","1","unique","1",0.0252449291952673
11,2024,"1","1","unique","1",0.0321498878538542
12,2024,"1","1","unique","1",0.0377465692153753
1,2025,"1","1","unique","1",3.13760452638633e-05
2,2025,"1","1","unique","1",0.000441526792841354
3,2025,"1","1","unique","1",0.00114851842959956
4,2025,"1","1","unique","1",0.0425131410671001
5,2025,"1","1","unique","1",0.00611790705850559
6,2025,"1","1","unique","1",0.0236341693294049
7,2025,"1","1","unique","1",0.0599449674917968
8,2025,"1","1","unique","1",0.050293326045745
9,2025,"1","1","unique","1",0.04180372728628
10,2025,"1","1","unique","1",0.0252449291952673
11,2025,"1","1","unique","1",0.0321498878538542
12,2025,"1","1","unique","1",0.0377465692153753
1,1990,"1","1","unique","2",8.30922727358229e-10
2,1990,"1","1","unique","2",5.09042785647443e-06
3,1990,"1","1","unique","2",0.000254125749226562
4,1990,"1","1","unique","2",0.0252673902099216
5,1990,"1","1","unique","2",0.0045100846521003
6,1990,"1","1","unique","2",0.00422605693481253
7,1990,"1","1","unique","2",0.0201790143636763
8,1990,"1","1","unique","2",0.0351882741058692
9,1990,"1","1","unique","2",0.0307919744469989
10,1990,"1","1","unique","2",0.0800909091761075
11,1990,"1","1","unique","2",0.0114117566993703
12,1990,"1","1","unique","2",0.0106308706448972
1,1991,"1","1","unique","2",7.22043681404578e-07
2,1991,"1","1","unique","2",6.88798286946636e-05
3,1991,"1","1","unique","2",0.000976879283188449
4,1991,"1","1","unique","2",0.0554712323367789
5,1991,"1","1","unique","2",0.0703949102248477
6,1991,"1","1","unique","2",0.0256217437134982
7,1991,"1","1","unique","2",0.0180959457819043
8,1991,"1","1","unique","2",0.0140758923614281
9,1991,"1","1","unique","2",0.00915397438902109
10,1991,"1","1","unique","2",0.010968437108911
11,1991,"1","1","unique","2",0.0138235827936857
12,1991,"1","1","unique","2",0.0129713720571337
1,1992,"1","1","unique","2",8.71688642776057e-10
2,1992,"1","1","unique","2",6.867249312802e-05
3,1992,"1","1","unique","2",0.000319355315663995
4,1992,"1","1","unique","2",0.00192377619333458
5,1992,"1","1","unique","2",0.136834424058078
6,1992,"1","1","unique","2",0.0137320927616202
7,1992,"1","1","unique","2",0.0104759071649118
8,1992,"1","1","unique","2",0.0091660644618218
9,1992,"1","1","unique","2",0.0129756285522305
10,1992,"1","1","unique","2",0.0231887584372863
11,1992,"1","1","unique","2",0.0946460579479638
12,1992,"1","1","unique","2",0.0930811594852965
1,1993,"1","1","unique","2",9.85271219156632e-10
2,1993,"1","1","unique","2",0.000285745562316934
3,1993,"1","1","unique","2",0.00436155235692351
